Text,Label
"USER anying aing semakin ingin pergi menemui nya, piraku ulaheun ku mama jeung ayah\xf0\x9f\xa5\xba'",0
USER USER gelo ih bun kaget\xf0\x9f\x98\xa4',0
USER ih gelo seneng pisan',0
USER baledog aja jgn segan segan',0
USER USER Gua cuman muji gelo.',0
USER USER Kata orang Sunda : lebok tah ku sia!',0
USER USER hahaha anjir maaf bang aing ngakak \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82 mana yang depan pada tinggi pula',0
USER sebel bgt sama laki2 yg ngerokok diruang yg jelas jelas no smoking area dong. udah ditegor malah nyolotan dia. gelo bgt\xf0\x9f\xa5\xb1',1
"USER USER ngerti bget gelo, dripd kimia yekan'",0
"USER Lamun euwueh tapak aing biasa,jirrrrr geuleuh aing mah sia salingkuh 6 tahun,geus nga aborsi taun 2012 d itung2 anak sia loba,'",0
USER USER ku kutuk kau jadi bagong hehe peace ka',0
USER USER enih oa elu juga bagong',1
"ni sring bgt, buat lo pada yg bgini mnding gausa deh anying.\nGUE CAPE GOBLOK, asal lo tau aj ye pas lo dm gue stalk acc lo, kli aja cocok trus dah sgala mcem lah, ehh njrit yg kmren manis bner bsoknya sepet bgt hdeuh https://t.co/s2suwi1NXq'",0
USER USER gelo bgt flish',0
USER USER pagi pagi dah gelo aja aing \xf0\x9f\x98\xad',0
USER Belekok emang si aniel',0
USER Si TOLOL.... DIpikir keren sia kikituan teh??? Anjiing',0
USER Tahu darimana yg namanya sodara judulna yg namanya sama meki gak kenal\n\nYg namanya bukan sodara pilemnya yg namanya gak sama meki kenal bahkan deket dan hirup serumah\n\nLehalisir ku kanyut sia\n\nJawab ku kanyut sia sorangan dng ngawaduk pali,1
USER caduk bgt',0
USER Lu sering ngelakuin hal memalukan masih ada siah urat malunya anying',0
USER Keganggu jiwanya? Nu gelo? https://t.co/TQ56q7O10D',0
USER Polygami di hujat....selingkuh n sex bebas hobi....sugan mah nu gelo heubeul siralaing..',1
USER USER IYA ANJROT gelo seremmm anjng walopun fotonya dr jauh juga tetep aja anjrit',0
USER Pengen ngewe ikh sama cewe Bogor ataw jablay bogor Yg Gratis hhe\nWa 085714957019\nLok.hotel royal bogor room 323 lt .3\nsewa sampe jam 12 siang sisanya ambil',0
USER USER gelo teross',0
"USER bgimana bisa no salty anying , sia aya otak pake lah'",1
"USER USER Waktu masih di Bandung, saya ingat salah satu sumpah-serapah yang kedengarannya sangar: ""Lebok ... hajat meleg siah!""'",0
USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER Gua liat ini gelo trs bamsat',0
USER Paling geuleuh nempo jalu wanina ka awewe',0
USER Aku gelo nonton story WA mu ~',0
"panjat panjat palalo meledug,dasar bagong'",0
"USER USER chihiro \xf0\x9f\x92\x95 gelo banget anaknya, udah mah orang tua jadi babi, disuruh gosok kamar mandi hayuu aja https://t.co/EArEhoMzc8'",1
USER USER USER dua dua nya gelo',0
USER USER eh si anying tanya si mba nya dulu',0
USER USER paling gelo = ravi',0
USER galejas anying maksain bgt idup sia',1
USER Bilangan naon sia? Aing mah biner',0
"USER USER USER USER USER USER USER \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\xa4\xad\xf0\x9f\xa4\xad Ente makin lucu pekok n belekok drun.. Gak usah ngjarin ane, baca buku ngaji, dll klo nalar ente gak kepake percuma drun jongkok"" jg \'Q ente..\xf0\x9f\x98\x85\xf0\x9f\x98\x82\xf0\x9f\x98\x85 bener gak drun..??'",1
"Segimanapun usaha dia buat bikin jokes selucu apapun itu klo kita nya udh ga sregg dan ga suka, yaudh weh geuleuh teu resep.\n#kunaonnya'",0
USER bacot lu anying jyp babi',1
USER USER otak aing udah dipenuhi sama drakor aja anjir plis gada yg lain \xf0\x9f\x98\x82',0
"USER gelo, makanya cil, minimal hotel bintang 4 biar ga digrebek https://t.co/eubOLCNb64'",0
USER USER USER USER gelo juga ya twitter.',0
Mengaku aku\nPenguasa bumi langit semesta\nJual beli ayat dagang surga naraka gocengan jualan dongeng sing demi\nMemastikan menetapkan\nNu kanjut sia sorangan ngorondang ngaratap menta jawaban\nEmeng\nKanjut sia\nLain keur suting pilem\nDng judul\nKesongongan\nMebedehongkan buntelan pocong',1
"USER sumpah aku seuri so hard, thank godness aing lagi sorangan mun ada yang liat they will think aing jelema gelo. https://t.co/7KhuqfDf7C'",0
USER USER dasar lu bagong \xf0\x9f\x98\xad',1
"USER USER eh aing dlu punya temen kek gtu, tp yg posesip cewe na anjir gelo pisan si'",0
"USER USER Hiyaaa mimnya inaccurate, lebok sia'",0
USER sumpah bagong muka lo smua',0
USER USER USER Bagus banget firaaaa gelo \xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x92\x96\xf0\x9f\x92\x96\xf0\x9f\x92\x96\xf0\x9f\x92\x96',0
USER USER ai siah bukan nya lgi modol',0
"USER USER Mau ikut kesel juga lagi kesel hari ini, asu jancuk bangsat sia maung gelo lalier :('",1
USER Giliran indit siah jurig aja nongol lu',0
USER Aku ketika mengalami ini beberapa hari yg lalu ketawa bgt alias modar sia maneh nyesel kan mutusin urang\xf0\x9f\x99\x82 https://t.co/6xs0yAX10N',1
"USER USER USER Lo lebih kasar, bagong dreded. Gue sedot lo https://t.co/B8LvanMiA2'",0
USER USER USER USER USER Ayo junjungan elu dan FPI berani lg ga teriak trakeer di monas? Modar elu https://t.co/tlefw8vnD6',1
tampang begitu terlihat kaya raya darimana???\n\nbeungeut tuh gak nipu ya! muka jelek kalo emang punya duit buanyak tetep beda~',1
\xef\xb8\x8f\xef\xb8\x8f \xef\xb8\x8f\xef\xb8\x8f\n\n\xef\xb8\x8f\xef\xb8\x8f \xef\xb8\x8f\xef\xb8\x8f\nMUNCUL DAN TUNJUKAN BATANG HIDUNG LO SEBELUM BADA LU GUE PATAHKAN YA ANYING. USER\n\xef\xb8\x8f\xef\xb8\x8f \xef\xb8\x8f\xef\xb8\x8f\n\n\xef\xb8\x8f\xef\xb8\x8f \xef\xb8\x8f\xef\xb8\x8f',1
USER USER bgst (((anti gelo kecuali Taurus))) taurus paling ga gelo yeuh maneh aja yg sial ketemunya taurus gelo brrt itu. tah tingali capricorn kelakuannya',0
USER USER USER Dih gelo nunaa varo mh bukan jelmaan monyet',0
"USER Lah gimana si tu orang. Susah emng ngmong sama orang kaya gini. Kan lu yang mulai, bagong. https://t.co/GE1EMtfxfM'",0
"USER USER Salah dia sendiri kenapa pake acara bocorin data orang,, gelo'",1
"USER USER lumayan le buat tutor, siapa tau jurig nya imba'",0
"USER Selain jadi temen ngerjain penugasan waktu itu, ini live gandeng banget anjir ketawa mulu isinya\xf0\x9f\x98\x82 walopun aing ga ngerti si mereka ngomong apa WKWKWKKWKW https://t.co/LCjdFIhk4O'",0
USER Anjing tolol bego.. Kesel banget aing',1
USER USER Woooh ra sido gelo nek nu kwkwkwk syaaapppp sikaaattt',0
USER USER Ko ngatain gue gelo\xf0\x9f\x98\xa4',0
"USER yangges teu kudu ngechat, ngke mun diteang, jawab ""lagi ga gabut makannya ga chat"" LEBOK TAH HAKAN'",0
"\xf0\x9f\xa4\xa1 ; deva atau gion, alah sia lo bisa gua desc di rl, gausah lo rep anying (pokok e yoyon adek terbaik dan terbau keteknya)'",0
USER Ganti pake cerutu gera gelo ih.',0
USER USER gelo ntu org',0
"USER USER Selamat makan kak mako,keluarkan lebok sia nya kak mako\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3'",0
"USER ngadi ngadi bgt lo ye bagong \xe2\x98\xba\xef\xb8\x8f gak laa, makanannya gak jadi lemak tapi jadi angin \xf0\x9f\x91\x8d\xf0\x9f\x8f\xbb'",0
"USER RT USER jeka : yangg aku mau modol dulu\naku : vc!!!\njeka : *call* diem dulu maneh, ee nya seret https://t.co/NmmOd3eRiR'",0
USER USER Wah gelo sih ni orang',0
USER Jabat gelo ngebut make speed 10 langsung. https://t.co/syM4ghBJrJ',0
"USER RT USER eh anjir aku siap redah highway lagi 13km dia boleh bagi banyak tu ja. bukan nak merungut, tapi boleh fikir logik kot. kal\xe2\x80\xa6'",0
USER USER USER Eh si anjing beungeut seuseuhen kaya babi !!!\nKok ada orang kaya gini?',1
"USER Ngapain lu terima, bagong.'",0
USER pantes sih JYP sebutin Girl Grup Mulu wkwkwk laku bener gini gelo \xf0\x9f\x98\x91 https://t.co/f4INSSMmXn',0
USER telfonan sama bangris dikatain gelo sama adek sendiri\xf0\x9f\xa4\xa7 .#',0
USER gelo bete link streaming di block internet positif',0
"USER dikit"" uwa uwu, lebok sia anying.'",1
USER USER USER USER USER Anjir langsung gitu sia wkwk',0
USER USER jd gelo astagfirullah \xf0\x9f\x98\xad',0
USER USER gn gelo',0
"USER tidur sore emg rada rada, mimpi sekte jurig namanya sekte janjji jiwa, diperjalanan ngelawan banyak jurig tapi kabeh eleh ku ucing aing. edan ucing aing emg, saya bangga insha allah kalo gede mau masuk prodi ilmu hitam stanford.'",0
USER EMG MANEH YA ANYING ADMIN AKUN GO CUMA AING SAMA MANEH',1
"USER kalo 5050 ccd, jadinya draw\xf0\x9f\x91\x8d lawan aing anjing budug teu bisaeun sengaja dikalahin itu y babi'",1
USER USER Dahlah gelo 20detik 200rt',0
USER USER Astagfirullah istigfar dunia makin gelo',0
USER USER udh gelo \xf0\x9f\x91\x8d',0
"Anyingg tiap malam pikiran ga tenang, punya doi cuma nyampah si otak doang nyakitin anying'",0
USER USER Weh anjir untung gua ga polow gelo admin nya anjir',0
USER AR50 masih stuck di 10-3 nder. Kesel ama si bagong \xf0\x9f\x98\x87',0
"USER USER Jahat bnget asli, ya ngapain ngajak mantan. Biar kalo yang lain euean dia juga bisa gtu? Si mantan juga gelo mau mauan aja'",1
USER tolol bgt aing:(',0
USER gapernah sekesel dan se geleuh ini dasar corona gelo',1
"USER Clothing linenya nyetak kaos tulisan Pavel Squad segede bagong trus sekarang dia mo ganti nama fandom dia jadi Pavies wkwkekekek dan banyak yg vote nama ini wkwk gila kalik lo,Vel SINI BACA SINI NJING NGERTI KAGAK LO HAH??? Kaga danta dah s",1
USER ini juga\xf0\x9f\x98\xad udah gelo emang lee haechan gaada obat https://t.co/gDMGKoMlQ1',0
USER #.gak enak badan tapi ngalong ujuy gelo awokwok',0
USER USER USER Ga lah gelo',0
"USER USER Dianggap enya weh aya ladang ganjana, Kang.\nEntong dipikirkan. Bisi gelo\n\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3'",0
Makannya aing teh kaga mau kelas disatu2in sama kelas lain. Nyusahin anjir mana dosennya jg fucek banget. Dah lah RUJIT',1
JELEK LU BAGONG\xf0\x9f\x98\xb3',1
USER USER gelo pagi\xc2\xb2',0
USER USER Asli rujit jiga nu betul',0
USER Kumsiba alias kumaha sia bagong',0
"USER USER Emang hyung,Orang makin gelo aja sekarang hyung'",0
USER USER MANA DONG SURVEY??? Bikin polling ct kipli paling gelo. \xf0\x9f\x92\x9b\xf0\x9f\x91\x84\xf0\x9f\x92\x9b',0
USER USER sok kalau suka teh ngomong. jangan diem diem modol gth',0
USER dah bagong semuanya\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad',0
nahasih urang jadi geuleuh ka si dalmi gumeulis pisan anjir. sia terlalu drama dari awal keukeuh pisan hayang panggih jeung si dosan. ngeselin',0
"USER USER Wkkwk \xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3 butuh pelampiasan emang betul sekale, makanya jadi gelo \xf0\x9f\xa4\xa3\xf0\x9f\x92\x99'",0
"USER Mun diburu buru mah ,nuansa modol na teu dapet atuh'",0
"USER Klo loe ntar yg kena covid,mau gw dooain apa lo...modar aj y.'",1
Ternyata dimana mana ada aja oknum nctzen yang anjing ya kesel aing goblog mikir tolol tingali our precious Mew tingali beungeutna ku aing gaplok hiji hiji sia \xf0\x9f\x99\x82',1
USER USER Gelo banget punya bapak macem maneh',1
"b""USER USER Eh urus aja agama Lo dro, jgn usilin keyakinan org lain..kehed sia'..""",0
"USER USER USER USER USER USER USER USER Ini tuh ada heavy spoiler yg bagong bgt aaahhh gatel pen bocor, bocorin aja ga neh??'",0
Susah banget buat mikir\nAh bukan jodoh kali.\nMalah mikir\nAjg jelemateh gblg dasar henceut.',1
USER anjer dah gelo gue https://t.co/TGNGAvk84J',0
USER USER Heeh gelo emg',0
USER Yaallah kenapa gue kagak mute aja ya wkwk gelo',0
USER USER tidur lah gelo',0
USER telfonan sama bangris dikatain gelo sama adek sendiri\xf0\x9f\xa4\xa7 .#',0
USER USER naon gelo eta lagi ngeroleplay BNI WKKWKW',0
USER USER harusnya maneh siga bagong',0
USER USER anying siaran net tv',0
USER sok banget gua bilang tau padahal gatau anying.',1
USER USER Mana ada anying sejak kapan aing tolol',0
USER USER BANGEEEEDD perna gua sehari makan 3 sop durianakskksk gelo',0
USER era mnet paling bagong sih ya jaman ini... wkwkwk',0
USER Sering baca buku tapi tetep tolol! Ya aing!',0
USER gelo alarm gue enak banget \xf0\x9f\x98\xb1\xf0\x9f\x98\xb1 https://t.co/E3wvSmxGk7',0
USER astaghfirullah gelo lupa dua hari ini streaming rend raaaa \xf0\x9f\x98\xad',0
USER USER gk mau milih gelo',0
USER Ga sanggup liat feed isine bleach. Ku masih gelo...tambah lg fugou keiji yg belum lanjut tayang.',0
"USER Dikata aing ga pake logika cenah hyung, anying'",0
plis kek seganteng apa si lo? geuleuh kitu ge',0
"USER USER USER Tetep aja modar jd bangke,gak akan jd emas'",0
dia babi\nlu bagong\n\n\xf0\x9f\x99\x8f\xf0\x9f\x8f\xbc https://t.co/4gHOqdhqbi',1
"ANYING SIA, INI SUAMI AING!!!!!'",1
USER USER masih sibuk urusin pen gelo?',0
"adored adored apa anying, beneran gatau malu ap gimana kau aduh \xf0\x9f\x98\xad'",0
USER USER Sumpah gw yakin bgt dreamies bakalan cb ot7 tp ga mikir ampe jauh gini :\xe2\x80\x9d gelo sia pokonya intinya mutualan kuy kita ngebadut bareng \xf0\x9f\x98\xad\xf0\x9f\xa4\xa1',0
"USER USER USER Gelo gelo gelo, ternyata gini yg diuwu2kan'",0
USER USER Wkwkwk bentar gue belum dengeriiiin. Gue bikin kopi sama pancake dulu hahaha sambil dengerin sambil mam. Wkwkwk spesial buat wonpil wkwkwk mulai gelo kan',0
"USER USER BIAR DI SESEP TU LEHER SI DAPIT MODAR DAH, KESEL GUEE'",1
USER USER Iyaa bebb syaapp! Maacih beb.\nGeuleuh ihh maneh beibii beibi',0
USER narasi mulu sia bagong',1
"USER USER USER USER Gada ahlak lu brader, ga gua traktir kopi lagi dah lu anying sia, jurig, guabloog'",1
USER Tolol anying sia eunbool mulu yg dibela anyinggg si kampret',1
"USER Jangan sampe lu nikah sama orang tolol kayak dia ya nder. Mumpung masih pacaran, maki2 dia cepatttt lalu putuskan si bagong itu'",0
"USER Mencari pembenaran atas kemalasan, geus lah anjing jempe goblog rieut loba jelema model sia ngaberewek teu puguh.'",1
USER USER USER #Bin. gelo teh astaga punya gue ga bisa',0
USER Laptop gue dah jatoh 2x akibat nonton di kasur smp ketiduran \xf0\x9f\xa4\x95 gelo siah hadeuuu gasrak amat gue tidur',0
USER USER ni si rio kek jurig lila lila di tempoan ku aing',0
USER Ni geuleuh indonesia raya kitu',0
bagong! yg pertama kali mulai dare ava babi pasti mukanya kaya babi\xe2\x98\xba\xef\xb8\x8f\xe2\x98\xba\xef\xb8\x8f\xe2\x98\xba\xef\xb8\x8f',0
Emang si walker dari awal kek anying sih',0
USER EMANG ANYING DIA \xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x91\x8b',0
USER Kasian nasib lu baru photo aja uda di nyinyirin apalagi prestasi dan penghargaan yg di dapati\nbisa klepek klepek tuh ampai modar',0
USER subhanallah ganteng bgt gelo ya kalian\xf0\x9f\x98\xadhttps://t.co/Jon6FbziZd',0
"USER ""salamat master gelo""?\nUSER'",0
USER USER USER cantik banget gelo\xe2\x9d\xa4\xe2\x9d\xa4',0
"Ketemu temen lama di jalan walo cuma toss doang tapi mata dia kek bilang ""anjing sia kamana wae koplok, aing sono ka sia"" dia ga bisa lama lama soalnya di tunggu sama bini nya. Hhuhu'",0
USER Ga jadi modol aing -_- https://t.co/EjWgtjC4aM',0
USER USER btul gelo',0
DEMI APAPUN MASIH GEMETERAN GARA\xc2\xb2 SI SUNOO BLONDE ANYING HUAAA\xf0\x9f\x98\x96\xe2\x98\x9d',0
USER USER USER percobaan ketiga punya p*cr buahaha gelo kih',0
USER Naha gitu ya kalo ada orng popotoan meni sok suka di sebut so cakep padahal mah nu ngomong na jiga Bagong. Jadah tea :((',0
USER gak usah macem-macem lo on aja kek jurig',0
USER itung2an wae sia kehed',1
USER Aku kesini karena syok dah lama gak buka ig. Tau tau pas liat story marco langsung kaya \xe2\x80\x9chah siapa ni?\xe2\x80\x9d \xe2\x80\x9cBeneran?\xe2\x80\x9d \xe2\x80\x9cLoh ini bukan mine\xe2\x80\x9d \xe2\x80\x9canjir putus\xe2\x80\x9d https:/,0
SPOILER \n\nANJINGGGGGG REN MAU LO APA KEHED SMNSMSMSNDNDNE YA ALLAH',1
USER RT USER ga ig ga wa itu mulu isinya bosen aing th tolol SOK ATH MIKIR DM DM AN TRS NIKAH APANYA YANG UWU GBLG? GILIRAN VIRAL AJA KLARI\xe2\x80\xa6',1
USER USER Sama sia mah bisa mitap anjir',0
USER USER sayang lah gelo',0
"USER WOY BEGOK GAK USAH Y KO PAKE TUH NAMA ORANG LAIN IH PAOK BANGET LO ANYING. SENENG BANGET YA LO MANCING ESMOSI ORANG, BUKA MATA LIHAT REPLY INI TWEETS BEGOK LIAT LIAT ANYING. YANG PUNYA AKUN ASLI AJA NGAKU KGK PERNAH DM BASE IH. GUE LAGI ADEM AYEM DETING SAMA JEKI ADA AJA GANGGUAN'",0
USER lain kali aing ke bdg bawa baju dikit ajala anjir riweh',0
USER USER Masak nngs gelo',0
USER USER Ngga tau kalo besok tbtb pake zoom. Ya modar sia',0
USER AJIGGG SELAMAT UP KEPADA JELEMA PALING KASAR SABANDUNGEUN.\ngelo maneh pagawean pas di kelas cuma dandan+ buka syopi jol udah up ajaa ihhhh.\nsemangat revisianyaaaa pengusaha kopii !!\nayo kirimin aing kopi varian baru lagi biar aing ripiu USER https://t.co/FAEN0EnG9U',0
"Frekuensi frekuensi biji mata luh bilang aja kepengen nurutin nafsu luh pengen pacar yang perfect and goodlooking, tunggu aja sampe lu modar juga kaga ada!'",1
USER polontong kitu beungeutna anjir pngen dilempar kitab kode etik otaknya ya',1
USER USER gelo pikir keri sg penting nyelupin kmu dlu skuuyyyy',0
USER USER USER USER Itu orang gelo juga kayaknya teh\n\nDia yg kritik komen dia juga yg ketawain dg kelakuannya sendiri\n\nAmbyaarr dah\xf0\x9f\x98\x86 https://t.co/FqAPYdy6p6',1
USER cakep bet ah gelo https://t.co/9SQPrhHQUE',0
USER USER gwe ngebyangin eneg pisan gelo :(',0
"bacot pisan laah sia yg mutusin tp sia yg merasa paling patah hati, nyadar atu sia teh'",0
USER S\xc3\xa9d\xc3\xa9ng alias rada gelo... Kalau sed\xc3\xaang itu artinya sedang alias tengah-tengah. https://t.co/ph3zlKe8S2',0
USER USER HAHA iya aduh gimana ini ya gelo semua',0
USER gelo turunnya jek sadis bener',0
"USER sadar, nnt kena karma mlh nyalahin orng lgi lu. gelo \xf0\x9f\x98\x8c https://t.co/o35McdibIl'",1
"USER USER hpus dulu ajaa sc nya, jgn tanggepin yg ky gtu mah gelo. Ayu tdur aja mnies'",0
"USER USER Iya. Capek gak sih? Ya capek sih iya, tapi menyerah bukan pilihan gak sih? Geus geuleuh aing.. tapi kumaha atuh.'",0
"USER Diingeutkeu paeh jeung aherat ka si bima arya nya alus pisan, ngan teuing tah jigana beungeutna lempeng2 wae kawas wajah tanpa dosa tea geuningan nya ndro???\n*sdh berani sejauh itu thd Ulama, trhdp Ulama loh y, woy Ulama loh ya, dengekeu ku sia woy ULAMA nepi ka kitu ku sia!!!'",1
USER USER gelo anying ditusuk2',0
USER USER Itu ak dah gelo gegara mau mie ayam:(',0
USER udah gelo https://t.co/1epXT57VAK',0
Bilangnya \xe2\x80\x9cgausah dibayarin\xe2\x80\x9d ehh pas bill dateng diem aja kaya mayat orang mati kafir. Eta kalo emg gamau dibayarin mah sia liat billnya anying',1
USER ini aing yang di tololin apa emang tolol beneran?!\xf0\x9f\x98\xad\xf0\x9f\x98\xad',0
2 jam yang sia-sia hanya untuk menonton ketololan seorang Fred caduk! \xf0\x9f\xa4\xac',0
USER USER anjir lah aing kapan',0
USER dawon gelo bgt :(',0
USER USER Cocoknya ustadz ginian kali ya de USER sia mah',0
USER gelo berat bngt bahas statistika anjr https://t.co/KSCQFFO036',0
USER USER USER Makanya udah kita maen dulu weh tll banyak parah nih bahan gelo geus arateul',0
"Entah gimana caranya. Tapi kalau maneh liat ini-\n\nIya ini tentang maneh anying, gak usah bacot'",1
USER RT USER ini dia tiktok yg saya maksud :D https://t.co/Q6mZwHGJDb bisa gelo abis ini pada ilpil jan lupa cek toktok ak ya :D https:/\xe2\x80\xa6',0
USER BAGONG BENER MIRIP ELU',0
USER USER Makanyaaa kalo lewat teel jbjb aja gapapa dr pada berdebu kek org gelo \xf0\x9f\x98\xad',0
