Text,Label
"Gatel banget ngeliat tingkahnya kabeh, konyol tenan wkwkwkw.",0
"Dasar koplak, ojo senengane nggawe kesel wong ae, ketok stresan wkwkwkw.",0
"Juancok, mumet aku ndelok perangainya sing ora mutu iki.",0
"Kowe iku buzzer, rak iso mikir critane percuma wae ngomong karo kowe.",1
"Dheweke buzzer sing goblog, duite tok sing dipikir, ora oleh pangapura.",1
"Bocah iku pancen buzzer, ngisin-ngisini tok acara, isine omongane ra mutu.",1
"Gak heran yen bocah iki kakehan omong kosong, tandhanya wis ngerti kabeh tapi tetep aja mbales ngomong kotoran.",1
"Wong iki duwe kebiasaan ngomong ngalor ngidul, kadang ngerti topik tapi tetep wae mulutnya asu.",1
"Aku ora ngerti kenapa kok isih ngelanjong ngomong, padahal wis jelas-jelas ngerti kabeh info tapi tetep wae kakean omong kotor.",1
"Aku jembek karo bocah iku, koyo segawon. ",0
"Ngopo yo, kanca-kanca ku malah diarani segawon kabeh. ",0
"Saben ketemu, kancaku iku mesti ngentekake wit nganggo cangkem segawon.",0
"Aku mau nonton video lucu di YouTube, golek vlog'e sing kocak.",0
"Cek toko online, kudu kiro-kiro supaya ora ketipu pas belanja.",0
"Gae tulisan sing apik kanggo tugas sekolah, bisa diapusi teks karo mbah Google.",0
Gila tiktok ki marai lupa mulih tenan.,0
"Babi tenan, tiktok iki nggo wasting time ae.",0
TikTok iki po marai wong pada edan kabeh.,0
"Kesel banget sama orang yang sok tau tapi gak punya kemampuan apa-apa, modal bacot doang.",1
Gak tahan banget sama orang yang suka ngatur-ngatur kerjaan orang lain padahal dia sendiri gak ngerti.,1
Nyebelin banget kalau ada orang yang cuma bisa ngomong tapi gak ada aksinya sama sekali.,1
"Iyo, wong-wong kene pancen luput kabeh, ngisin-isini.",0
"Ora mungkin iki wong waras, pikirane buteg kabeh.",0
"Kabeh padha ora tau nyawang aturan, prei tenan kabeh.",0
"Asu tenan, yen ora ngerti aturan kudu diajari sek.",0
"Dasar asu, wes ngerti salah kok ya mbalela.",0
"Asu tenan, ngko kapokmu kapan yen ora diajari sek.",0
"Ojo kakehan ngomong seng elek, iso-iso nemu masalah gede nganggoane.",1
"Waspada yen mandek neng jalur urip, paneman kae aji gur bendino iseh ruwet.",1
"Seng ati-ati yo, urip kuwi iso malih sak cepete yen ora dipikirake tenan.",1
Konten panas ngene tambah akeh seng spam DM. ,0
"Yo opo ra ngamuk nek gara2 konten sange, dadi dibanjiri DM sepenting. ",0
Percuma konten apik kalo malah jadi sumber DM genjrotan.,0
"Aku ndelok anak kos sing ngomong, jebul kamar e koyok kabong putuk wae.",0
Ibuk kos ngersulo enek tikus ronjeronjo ing ngarepe kamar anak kos.,0
Aku krungu ibuk kos nesu-nesu marang pegaweyane sing gawe repot kabeh wong.,0
"Kancaku mbiyen neng CFD nggone dolanan pitik jago, asu cilik sing lucu-lucu kuwi dadi tontonan.",0
"Aku paling seneng nek nggo CFD, ning kene akeh sing ngeterke asu pudel lan cemeng sing lucu.",0
Neng CFD biasane ketemu wong-wong sing senengg lan nggowo kucing Persia sing gemroyok.,0
Sak iki malah dadi badut kampung.,0
Dadi bocah urung bener wae takon iki kuwi iso nggodol kabeh.,0
Wong urung sadar karo wedane dewe.,0
"Le hai, kenalno aku si gendeng, koyok kowe ora ngerti ae amjing!",0
"Ndang mlayu sanak, ono wong edan marani akehake nerak amjing ki!",0
"Cuk, marai esmosi tenan ngene ki, pap seketek iki langsung budreg!",0
Bukan waras wid tapi pekok kalo dijanji manis selalu percaya.,0
Wong pekok aja lebih pinter daripada sampeyan sing gampang dibohongin terus.,0
Pikirane cupet banget ampe digombalin langsung percaya kabeh.,0
Sepurone lambemu nangif muluk-muluk ning kene.,1
Ngopi sek sik sak lambemu ngelantur ora karuan.,1
Lambemu podo krasa panas mbok.,1
"    1. Rambutmu panjang ngenteni dicukur, eh ternyata malah kayak buntut kodok, njijiki' tenan.",0
"    2. Sepatu barumu cakep banget tiwas di poles kinclong, eh ngaleh-ngaleh kaya sandal jepit lawas, kumel kabeh.",0
"    3. Wah rumahmu megah banget ta' kira istana sultan, eladalah ternyata gudang brangkal-jancok tenan.",0
"Dulu aku sempet ngeremekin Instagram, sekarang malah ketagihan scroll tiap hari, bener juga 'cangkemmu harimaumu'. ",0
"Awalnya aku benci banget sama TikTok, eh sekarang malah sering joget-joget, emang ya 'cangkemmu harimaumu'.",0
"Pernah mikir YouTube cuma buang-buang waktu, sekarang malah langganan Premium, ya ampun 'cangkemmu harimaumu'.",0
"yang kamu omongin kayak gitu ya, emangnya bisa bikin orang jadi pinter? ",0
"ceritanya mau jadi keren, padahal kelakuannya tetap goblok.",0
"wong embuh paham teknologi, ngeyel sakpenake dewe' goblog'!",0
"Nyebelin banget, pagi-pagi udah ribut orang tetangga bertengkar.",0
"Pagi-pagi digangguin suara motor knalpot bising, pusing kepala iki.",0
"Bangun tidur denger suara tetangga renovasi rumah, ra iso turu maneh.",0
"Aku mikir sak iki, yen ndelok kahanan kayaku wes mumet tenan.",0
"Sak iki, aku tak kepingin dolan nang omahe konco, arep refreshing tipis-tipis.",0
"Wis sak iki, aku kudu tanggung jawab marang tugasku sing akeh iki.",0
Kepriwe iki sopo seng nduwe ide edan nabrak bokong.,0
"Melu dahar, malah njaluk dipeluk sopo sing ora weweh bokong.",0
Ora ngerti iki wong keno nabrak ngendi wae karo motore.,0
Wong ora ngerti aturan malah ngatain picek.,1
Sampeyan mikir kowe lucu nganggo omongan kasar kaya ngono?,1
"Wes, kowe ora usah omong ae yen ora ngerti opo-opo.",1
"Sialan, saiki malah kembang api meledak ing tengah dalan.",0
"Wong tuku es krim tapi malah kecemplung got, bego tenan.",0
"Kocak, malah ninggal hape nang kamar mandi umum.",0
"Jare arek-arek, yen kuliah mung dolanan hape tok yo kalah mlarat.",0
Wis wayahe dosen mulai tegas karo mahasiswa sing molor tok pas kuliah.,0
"Tak kira lek ra ngerti pelajarane, nek ra digatekke dosen tok ya mbuh piye mengko.",0
"Dasar tolol, nggak ada gunanya.",1
"Bangsat, bikin ruwet ae urip orang.",1
"Konyol, hanya nambah beban.",1
"Aku ra percoyo karo omongane, kabeh apik pas lagi butuh tok.",0
"Kowe iku ora nggatekke aku babar pisan, terus ngarepno aku baik-baik wae lho.",0
"Dheweke iku mbok kira angel banget urip iki, padahal ak ndakwe ora wangun kok.",0
"Aku males banget karo kowe, dasar ora tahu ngerti perasaan wong liyo! ",0
"Seneng banget ra wedi karo ucapanmu, kok iso kowe ngomong semena-mena ngono?",0
"Wong kowe pancen ora nduwe ati, ngomong seenak udelmu dewe.",0
"Ngene, semarang ketemu klambine ora umum + GJ.",0
Wengi iki turu karo dua wesi kelawan + MT.,0
Wani ngadepi kobongan gedhe + PP.,0
"Modar kon aku téng mripatmu biyén, sialan!",1
"Jancuk, ngapain kon ngecèwakan aku terus, po ra cukup?",1
"Bangsat, ati-ati yo kon nek ketemu aku engko, langsung tak banting!",1
"Cok, ngapa sih cah ndeso nek kutha ki angel adaptasi!",0
"Aku males cah ndeso sing sok cerakas, ketok e ora ngerti tata krama!",0
"Wis kok, ora usah gawe urusan karo bocah ndeso, sing penting urip dhewe-dhewe!",0
"Bocah-bocah iki bener-bener tukang bikin masalah, ga ngerti aku.",0
"Trio anak sekolah itu beneran tolol, bingung aku sama mereka.",0
"Anak-anak lanang iku ndeso tenan, ampun deh.",0
"Tikus iku onok ndek pawon, sumpah le ngompol ning kothak makananku.",0
"Mbiyen, aku ketemu lintah nang kamar mandi, sumpah keliru arep tepe.",0
"Sirahe ranggah-ranggah nang kebon mbiyen, sumpah ngregeti tenan.",0
"Pokok e, ojo nganti kowe nglaras uwong le jancok!",0
"Ora penting kowe nyambut gawe piro, sing penting iki urip pancen angel.",0
"Senajan utekmu mlebuke ra mutu, sing penting iso urip.",0
Aku kira kamu nganggep aku bodo juga.,0
Aku kira kamu mikir aku tolol juga.,0
Aku kira kamu ngomong aku dongo juga.,0
Aku wes kesel karo bocah-bocah sing kakean lagak.,0
Kowe ora tau mikir piye rasane yen diomongi koyo ngono.,0
"Podo wae ngunu, nek ora iso njaga omongan kan, mending meneng wae.",0
"Aku lagi kesel banget iki, ra iso dipendhem.",0
"Temenku malah ngrasani aku, kampret tenan.",0
"Kowe kabeh kiyo pancene pancet ae nyebelin, jingan!",0
"Aku saiki lagi mager sumpah, males ngapa-ngapain.",0
Pengen makan sing enak nanging ora duwe duit.,0
Kerja tugas iki kok bikin pingin marah-marah wae.,0
Ngarep ben dianakno padahal sing dikarepno ora ngerti.,0
Sabar nunggu jebulane sing dinunggu malah ora tau care.,0
"Senajan nunggu sing ra ono harapan, tetep wae tak coba.",0
#djemoer Tetangga baru saya jenenge Susi.,0
#djemoer Tukang sayur nganggo sepeda pancal.,0
#djemoer Anakku lagi sinau dolanan piano.,0
Tapi semoga aja suatu saat nanti le bih sadar yo sen ke kemajuan teknologi.,0
Tapi kalo dipikir-pikir dadi jenius iku belajar sek penting neng sekolah.,0
Tapi biasane kalo usaha terus tanpa menyerah yo pasti bisa berhasil sen ke sukses.,0
Mending congor loe dilempar ke got.,1
Lebih seru lagi kalau congor loe dicemplungin ke kubangan.,1
"Ngimpi aja buat congor loe dibiarin ngacak-ngacak di sini, mending cepetan minggat.",1
Asu koyok ngene ki mesti ndak nduwe otak.,0
Ra pantes tenan asu ki urip.,0
"Wong liya sing ngelakuin kesalahan, langsung diarani asu.",0
Kowe iki pancen ra duwe otak yo?,0
"Ra iso mikir bener iki bocah, kebacut!",0
Bocah kok polahmu kaya ngono?,0
"Aku pengen belajar mancing, sopo ngerti menowo iso ngilangke stress.",0
"Seneng rasane bisa ngurusi kebon dhewe, ora gumantung karo wong liyo.",0
Yuk sinau jahit ben rak kabotan nek kudu ndhelik wong.,0
"Gusti, iki wong edan, kasta rendah banget.",0
"Dasar, belas ra pantes urip ing donya!",0
Kasta ampas langsung nggepuk ae!,0
"Astaga, ternyata hasil seri bikin jadi sulit lolos buat Chelshit dan Leicester City.",0
"Ngapain juga ribut rebutan tiket, Munyuk pasti terbang tinggi.",0
"Fix, drama seru pecah gara-gara perebutan tiket UCL antara tim-tim papan atas.",0
"Jancok, nek kuwi ora ngerti opo-opo ngapain kok sok pinter to!",0
"Oalah, tambah hari tambah edan ae kui ngatain wong seenaknya dhewe.",0
"Ngakak aku, nggo ngomong ae kok ra iso mikir sek, ngapain njancuki wong?",0
"Kle ati-ati nggawe status nang sosmed, iso aja kowe salah ngomong trus keno bully.",0
"Kle pas belajar nggame mending latihan terus, soale nek ora yo ketinggalan karo konco-konco.",0
"Kle kalo pengen menang kompetisi gaming, kudu rajin latihan lan upgrade skill terus-terusan.",0
"Sialan, orang kok isine bodo kabeh.",0
"Wong edan, ora duwe otak apa ya?",0
"Kurang ajar, otakmu ditinggal neng omah apa?",0
Ora tau mikir rodo becik ngko uripmu koyo iki terus.,0
"Emange otakmu ilang opo, kok ngomongane sembarangan.",0
"Goblok tenan uripmu mbok, koyo mbuh piye.",0
Adoh-adoh opo ora ogah kok ndak ono sing pengen nulung nggonku.,1
Uwis kesel tak stels malah tambah amburadul kabeh urusanku saiki.,1
Sek pegel wira-wiri ora entuk panggangan wae.,1
Dasar geblek otakmu dimana?,0
Wkwkwk dongo tenan awakmu!,0
Hahaha tolol koyok ngono ki!,0
"Palae goblok koyo wedhus, ndang mrene!",1
"Telingane budheg, bentake omahe!",1
"Pikire o'on koyo teak, ra iso mikir!",1
"Mimpi opo kok koen ngorok keras banget, sayang?",0
"Lha, koen lagi ngimpi ketemu sopo kok sampai ngorok koyo ngono?",0
"Wah, ngorokmu tadi ngalah-ngalahi suara bajaj mbayar!",0
"Asu kowe, refresra iso mlaku nganggo tenogo dewe.",0
"Sampean kurang ajar, pengen tak gampar raimu.",0
"Cheater ra pantes urip, esuke tak gebuki mbeko.",0
"Aduh, kok malah ngamuk-ngamuk pas dipanggil pak, jadinya kesel dewe wkwkwk.",0
"Sumpah, wes tak coba panggil mas, tapi tetep ae marah-marah nggak jelas, jebule pancen wong aneh.",0
"Ya Tuhan, padahal nyoba sopan manggil mbak, malah diomelin, jadi kioset ora karuan ahahha.",0
"Kalo memang beneran ga becus, copot ae sekalian si bedebah.",1
"Udah ga usah diturutin, kelakuannya ngaco kabeh.",1
"Bubar ae, ga guna ngurus urusan bangsa iki.",1
 1. Ora ngarti kok wong koyo ngono malah dipepet terus.,1
" 2. Padahal aku yo wes ngalah, saiki malah dibaleni maneh ra tau kapok.",1
 3. Kayak ora ngerti ae yen wong iku emang tukang dolanan ati.,1
"Lha, iki lagi wae ndina nang pasar, mbok yo cepetan ngising, Masa budal bareng-bareng. ",0
"Kapan ki bojone omah, urip ngene ra jelas karo ngenteni kabeh.",0
"Yuk nge-game wae, sekalian ngenteni, sopo ngerti dadi refreshing.",0
"Woi, kowe kabeh udan-udan ae, cepetan metune!",0
"Omong kosong, ayo cepetan due tempat, ojo kelamaan!",0
"Ndelok iki, kabeh mung pas-pasan, ngenteni opo meneh?",0
"Yen kowe nemu masalah di dalan, kirim DM ke temen online kanggo bantuan, terus ngentiki wong-wong edan kui.",0
"Ngadhepi ban sepeda motor bocor, tinggal telepon temen utawa mbolos bareng karo mbokmu.",0
"Yen kesusahan di jalan, langsung tulis status edan ing media sosial, siapa ngerti nemu bantuan mendadak.",0
"Iki piye ta, kowe iso ngomong koyo ngono ndek panggon umum, jancuk.",1
"Aku ora yakin karo omonganmu, kowe ki model wong ngapusi ta?",1
Jancuk rek! Terus ngene lho ngoko terus ndek dunya iki.,1
"Ojo lali pakan iwakmu, nyaho kiro-kiro yen mangan.",0
Kowe kudu luwih ati-ati nek balek sekolah mangkono wae.,0
Dolan ning omahane mbahmu ben ora ngganggu lingkungan.,0
Podo ae kowe sing bodo dan ra ngerti.,1
Dasar kowe iku bahlul tenan.,1
Kowe pancen ngawur banget to!,1
"Onok-ono ae kowe, arek ra tau mikir tenanan!",1
"Asu tenan kowe, ngomonge asal blusuk ae.",1
"Aku ra paham, ngopo kowe kudu sok dramatis ngene.",1
JANCUK MASA ITU BUKU ILANG SAK PERPUS FOLOWBACKGUE!,0
"AJU NING DUNIA WATTPAD GUE HILANG, KONTOL KUWI JANGAN DIPETIK!",0
"KON NDASMU ITU GPAPA, KOK ILANG SAK PERPUS WATTPAD!",0
"Malah luwih seneng moco manga, soalé pasangan lanang lanang iku lebih kawaii banget.",0
"Ben ora sopan, tapi aku seneng nonton serial BL, soale ceritane unik lan menarik.",0
"Aku ra iso ngrasake iki, tapi pancen akeh sing seneng genre GL, kudu diakoni rasa senange wong iku beda-beda.",0
Kowe ngerti ora nek bocah cili kuwi gampang banget kena ngapusi?,0
"Yen bocah cilik ora ngerti, bisa-bisa kena jebakan terus.",0
"Ning liat bocah kuwi muter-muter, rasakke kok melas tenan.",0
"Duh, temenan lho aku kangen dolan bareng kancaku.",0
Padahal pengen nginep ing omah mbah ning ndomblong ae. ,0
Ra sabar arep nonton film horor karo konco-konco minggu iki.,0
"Mending tak sorong nganggo sepatuku wae, ben ngerti rasa kalo orang gak pake otak tak ajarin.",1
"Kalo ketemu pekok iki, ajak duel aja langsung, ora usah ngomong lagi wes kesel.",1
"Jiwa iki pancen ra ono wong sing pantes ditolong, kabeh kudu tak adil karo pacul.",1
"Pancen raimu ngganggu, pengenku mung urip tenang ora perlu pangarahanmu.",1
"Kon iku malah sok ngerti urusan wong liyo, padahal awakmu dhewe yo akeh masalah.",1
"Sengk penting aku iso urip tanpa ngganggu uripmu, ora perlu crito akeh nyang aku.",1
"tapi ya wa bodo amat, jenenge ya tetep urip tetep kudu ngupayakake.",0
"tapi ya, aku bodo ra peduli, sing penting urip keno dipangan.",0
"tapi yo, bodo amat lah, sing penting urip njaluk mbois sesok.",0
"Aku kira cuma aku sing ngerasa aneh karo ide iki, ternyata kabeh piye toh?",0
"Sumpah ya, iki beneran kenapa sih bisa duek ide goblok koyok ngene, suwek!",0
"Ora ngerti aku iki carane cetahe karo oghe oghede ki, piyoot tak ombo ae kabeh!",0
"ra mungkin keturunanmu orang baik-baik, pasti ono buto ijo ning silsilahmu",0
jelas banget kalau ono pengaruh buto ijo nang leluhurmu,0
"keturunanmu nduwe darah siluman jelas-jelas, apalagi buto ijo",0
"Dasar kowe ra tau mikir, ngising thok.",0
"Sembarang wae, seng penting aku arep ngising!",0
"Wes tah, ojo kakean ngomong, lunga ngising sik.",0
Es teh manis iki luwih apik dibandhingke karo minuman liyane.,0
"Bakso campur endhog pancen enak pisan, cocotmu ora bakal karuan.",0
Soto ayam iki bener-bener nggawe melu-melu krungu cocote konco-konco.,0
"Kalian malah ketawa-ketawa, padahal aku habis kemo iki.",1
"Le mangan kene ae, ben ora bingung saya jek.",1
Aku beneran kesel ndelok rico nggero seko pojokan iku.,1
"Di banding jancuk, mending perhatian karo konco.",0
"Aku rasa ben ora urusan seng penting, mending obah wae.",0
"Mending njajal pengalaman anyar mbok, tinimbang nganggur.",0
"Ngomong kok sembarangan kayak iku, nggak pantes banget.",0
"Iki omongan mu pancen ra mutu, ngerti ora?",0
Lha terus opo maksude ngomong kayak ngono?,0
"Wes telung puluh menit, kok urung rampung wae gaweyane.",0
"Kabeh wong wedi karo dheweke, padahal asline ora ngarti apa-apa.",0
Wis wayahe kanggo nyelese masalah iki bareng-bareng.,0
Mungkin aja dia punya kekuatan mistis sing ora biasa.,0
Ora mungkin siluman sapi bisa ngomong bahasa Indonesia.,0
"Nyebut dia siluman sapi, ra popo yen akhirnya ketemu sing aneh-aneh.",0
Km janji manis tp aku yo tetep percaya.,0
Km ninggal aku ma klianmu tp aku masih setia.,0
Km bohong terus tp rasa ku nek kanggo km ra berubah.,0
"Kok yo isok, kaum titit mambu silit iki malah nggawe rame ae.",0
"Nak awakmu ketemu kaum titit mambu silit, mesthi bakal nesu tenan.",0
Kaum titit mambu silit pancen ora ngerti malu.,0
"Muak aku karo awakmu, ra duwe tata krama.",1
"Ki lo, cangkemmu iku gawe pusing ae.",1
Wong koyok awakmu pancen ora pantes diajak ngomong.,1
Wis dicritani berkali-kali yo ra mudeng ae!,0
"Ngene ki kasilane, marahi orang bingung.",0
"Lak yo piyek, wes ndak lurusno terus.",0
"Kopi dulu om, biar gak ngantuk pas nunggu satgas.",0
"Om, kayaknya perlu deh beli deodoran yang baru, biar gak bau.",0
"Temui aja temenmu yang kerja di apotik, mungkin dia bisa bantu.",0
"Njir cuaca saiki panas tenan, sampe-sampe ndas w pusing.",0
"Asu, motor w mogok pas lagi buru-buru.",0
Udan deres iki nggawe sepedan w keblasuk lumpur kabeh.,0
"Asem, mendadak blind spot ning motor ku ra kelihatan kabeh, sialan tenan!",0
"Aku kesel banget, pas mau belok kanan, kahanan langsung chaos gini, bajingan.",0
"Ya ampun, malah jadi desel-deselan pas nekok kanal, goblok banget iki!",0
Alhamdulillah tmn ak jujur dadi iso langsung tabok ndasmu,0
Mendingan aku rek dulanan ae ketimbang liat kowe gaya-gayaan ,0
"Kenopo ya, temenku iki kok gaeane sungkan samean terus?",0
Aku ki males tenan ambek awakmu.,0
Ojo ngandel karo obrolanmu seng ra jelas.,0
"Iki pancen masalahmu, ojo diurus wong liyo.",0
Maryanne oppone kokenah wong-wong ora waras kabeh.,0
Bocah iki koyo sing dolanan teken mbok dukun susah.,0
Ngopo kok kabeh ngayawara marang bocah edan iki?,0
"DASAR ORANG BRENGSEK, BIKIN GEREGETAN AJA!",0
"SIALAN, ORA ISA MINGGAT AJA KOWE!",0
"GOBLOK TENAN WONG IKI, ADUH!",0
"Pengen awet enom karo kulit glowing, tapi tetep pengin awak berisi biar menarik.",0
"Usaha ora gampang kanggo entuk kulit ayu, nek awakmu iso tetep proporsional.",0
"Cita-citaku pengen nduwe kulit sing sehat lan awak sing imbang, ora kurus kaya tiang listrik.",0
Aku mangan bakso karo mbayangkeee'.,0
Aku dolan maring alun-alun ning mbayangkeee'.,0
Aku nonton film horor sambil mbayangkeee'.,0
"Kopi lan rokokmu ra pantes dadi ilat, kaya asu.",0
"Pendapatmu iku kayak tledor, awakmu iso diarani koyo segawon.",0
"Njawabane gur muat nek tong sampah, awakmu koyo segawon.",0
Sikape aa kayak maling sing ketangkep basah.,0
Rambute aa kayak wowo sing abis dipotong bakul wedang.,0
Lagakmu kayak boneka njajal ngguyu.,0
"Ra mutu po iki sekolah, murid-muride kok goblog koyo ngene.",1
Kok isih wae adkel sing ora nggenah ki goblog tenan!,1
"Wong goblog jare dadi kanca sekolah, ndadak terkenal gara-gara masalah iki!",1
    1. Otaku iki ra bisa dipanggil nganggo otak!,1
"    2. Misuh ae kok yo bangga, wong bodoh!",1
"    3. Koncoku iki bener-bener ra mutu, dasar picek!",1
"Aku sumpah nggak kuat karo bocah-bocah iki, pada semprul kabeh.",0
Ra paham aku kok isok cah iki goblog tenan.,0
"Wes ra iso diomongi, kabeh njancuk kabeh.",0
"Kok bisa ya buzzer itu ra tau isin blas, asu'.",1
"Kegedhen monitor aja ribut kae buzzer, asu'.",1
"Aku ra paham kok akeh banget buzzer ngamuk nang media sosial, asu'.",1
Sing anu ndelok sinetron kuwi piye ngertine lakone sing apik?,1
Kon ana kono-kene jebule awakmu pancen gulang-gulang.,1
"Coba eling-eling, iki dudu sekolahan dolanan selo.",1
"Rasah ngibul lah, terus meneng ae kowe.",0
"Nggak usah sok pinter, percuma ae kalo nggak ada buktine.",0
Opo tumon omonganmu kui nyatane kosong kabeh.,0
"Aduh perutku mules rek, mesti kebanyakan sambel wae.",0
"Gawat iki, aku ora kuat nahan pipis iki.",0
"Aduh kenceng banget perutku, ngene kue mesti gara-gara wedang jahe sing anget banget mau.",0
"Aku pengen banget bisa pinter dagang seperti Ismail bin Mail, tahu peluang bisnis sekecil apapun.",0
"Ismail bin Mail itu memang inspirasi, wong lihat hal simpel aja bisa jadi ide nyari duit.",0
"Kadang aku mikir, andai aku setangguh Ismail bin Mail, mungkin apa aja bisa diubah jadi peluang bisnis.",0
Anakmu lek kok omongan kasar temenan yo?,0
"Wis, kowe kudu ngerti sopan santun, ngono lho.",0
Dudu urusanku nek kowe nganggo bahasa kasar.,0
"Wong kowe mek marahi ngelu, kayak sing ra duwe ati.",0
Iki bocah wes gedhe nggedhekne padu wae.,0
"Minum banyu jampi, ben awake mu seger pas kerja.",0
"Wedhus kok ra tau ngerti karo ucapane uwong, kowe iki piye toh. ",0
"Wedi banget koyone ora pengen ngrungokake, dasar goblok. ",0
"Astaga, kui ora ngerti opo-opo, kalah karo tokek.",0
"Wkkwk, ra mutu tenanan kowe iki!",0
"Anjrit, kok bisa sampe koyo ngono sih?",0
"Wkwkwk, kocak tenan uripmu iki!",0
"Opo koe ra isoh njaga omonganmu, beh?",0
"Njaluk dipentung ki wong kae, asemmm.",0
