Text,Label
Bener-bener bikin jengkel siah!,0
"Nga-rajin kerjaan weh, bodo amat, masih mampu mikir ga sia kurang ajar.",0
"Masih berani muka gede di tempat umum, atuju teing sih, aneh gila!",0
"Beu, lu masih sering bikin masalah sama orang lain, kapan insyaf siah te?",0
Naha heran tiap hari kahirupan beuki sampeur?,0
Nu kaluar ti jiwamu ngan kakacian?,0
Kitu wae teu beurat beurat?,0
"Kawin kontrak sering dihakimi, tapi pacaran tanpa niat nikah dianggap wajar, dasar sirik.",1
"Mun teu bisa setia ka pasangan, ulah maca nasihat soal kejujuran jeung komitmen, nu penting eta omongan kosong.",1
"Mun jadina ngabogaan hubungan gelap, meureun nu gelo disangka leuwih waras tibatan sirik nu ngarasa bener sorangan.",1
ASTAGFIRULLAH anjrot eta teh ngeri pisan najan dipoto ti jauh oge asli make parno.,0
IH NATOLE anjng edan ni foto bikin mimpi buruk we najan jauh juga horor pisan.,0
Ya ampun anjrit foto ni kayak setan beneran walaupun dipoto jauh tetep bikin merinding.,0
"Emang enak ya kalau bisa dapet cewek gratisan di Bogor, cepet hubungi aja ke WA nomer itu.",0
"Di Bogor ada tempat enak buat janjian sama cewek-cewek, tinggal bawa ke hotel aja.",0
"Kalau mau nyari jablay di Bogor, hotel royal emang sering jadi pilihan buat penyewaan kamar.",0
"Heuh, batur urang mah rada lieur kieu teuing!",0
"Naha maneh kok ngomong kieu ka batur, dasar!",0
"Ih, sia teuing ngajakin jelema ngobrol asal gelo!",0
"Gimana sih otak sia, dasar goblok sok tau wae.",1
"Sia pikir sia pinter gitu, tai kucing.",1
"Aduh sia mah bener-bener nggak ada otak, kayak gini waé téh.",1
"Di kampus dulu sering banget dengar orang Bandung bilang, ""Meni geuleuh, kirik sia!""",0
"Pas jabatan tangan sama si eta, ada yang nyeletuk, ""Lebok ... nyieun dosa siah!""",0
"Waktu nongkrong di alun-alun, ada yang teriak, ""Cik ... goblog ngaranjt siah!""",0
"Sia kumaha sih, mani gelo pisan eta tingkah laku sia.",0
"Sabenerna sia teh bisa rada lemesan dikit bahasa sia, jangan gelo wae.",0
"Gelo bener sih, batir eta urang.",0
Sia teh siga bau amis lamun nempo jalu kawin jeung awewe.,0
Kabeh beuki kontol ningali jalu kalah ka awewe.,0
Jang ngarasa najis ningali jalu sabari wanita.,0
Jiga nu teu boga urusan bae hirup sakapeung.,0
Matak lieur ningali tingkah paripolah batur.,0
Naha anjeun kudu nyebarkeun hal-hal jiga kitu dina story?,0
"Manjat tebingna kitu mah gampang, tapi eta bagong can bisa.",0
"Baru wae dicontoan tapi langsung ngagede hulu, dasar bagong!",0
"Panon poe acan kaluar, bagong eta geus panjat tangkal deui.",0
"Si Chihiro mah emang dari dulu anak brengsek, orang tuanya juga pada kasar pisan.",1
"Chihiro tuh anak durhaka, orang tuanya jadi babi aja masih disuruh-suruh mandi.",1
"Nggak heran Chihiro kayak gitu, liat aja keluarganya aneh semua.",1
Kitu oge anjeun dua-duana bodo teuing.,0
Anjeun dua-dunya emang teu make akal.,0
"Dina sagala hal, anjeun dua sabenerna ngaco pisan.",0
"Anjing bener, si Rizki malah ketawa-ketawa pas ditanya guru.",0
"Eh si goblok, laptop gua mana yang kemarin gue pinjemin?",0
"Mending si Farah dulu, baru kita yang tanya kebenarannya.",0
Nu paling lucu mah si Udin.,0
Paling males elmu si Cecep.,0
Paling pinter di kelas si Ari.,0
"Bodo amat si eta, gaya-gayaan bener.",1
"Eh anjing, demi eksis sampe segitunya.",1
"Sia' tuh sok-sokan pisan, teu puguh.",1
Ko sia geus bisa ngitung pake hexadesimal? Emang pinter sia!,0
"Matak jadi pinter kalo sering ngulik coding, lain cuma make biner wae.",0
Ngarti gak kalo ngomongin bilangan oktal? Emang sih aing oge kadang pusing.,0
"Main futsal wae sono hayu, model belekok gini mah dit-tojok we pasti kocak pisan.",1
"Mun kayak gini terus mah otak ente mirip kaki bebek tonggoh banget, yang penting ente baca buku biar tau ngaji teu kayak nungul drun.",1
"Ente kudu ngaca, bacot drun teh sia belekok pisan jadi jangan ngalusin loba gaya, sok ngaji anu bener 'Q drun.. paham gak..??'",1
Sok aing teu bisa ngarti kenapa manehna usaha matak hurung terus padahal sabenerna urang geus teu sukeun.,0
"Biar kumaha ge maneh ngobrol sakapeung oge bodo amat, mun urang geus teu resep ya pasti engke diemin.",0
"Teuing kunaon maneh hayang cari perhatian, padahal ti mimiti urang oge geus teu satu frequency.",0
"Goblok lu, emang dasar gak bisa diatur.",1
"Kurang ajar banget lu, bener-bener ngeselin dah.",1
Udah tau bego masih aja sok tau lu.,1
"Duh, serem pisan kalau inget-inet terus, otak jadi penuh nggak beraturan.",0
"Binge-watching drakor bikin lupa waktu, rasanya kayak nggak punya hidup.",0
"Kator, percintaan tokoh utama drakor bikin kesel dan ngakak bareng.",0
"Cil, lain asal nginep lah, pilih nu aman sakalieun minimal bintang 4 supaya teu aya masalah.",0
"Anjir, era pisan, di usahakeun jeung hotel nu bener wae lah bisi kaciri-kaciri.",0
"Sakalieun modal saeutik lah, nginep di tempat bener bari comfort oge teu bakal digrebek kitu.",0
Pantas wajar pan iklan-iklan teh jadi bising dina Twitter.,0
"Maenya ayeuna loba konten sampah nu nyebar di platform kitu, bener-bener gelo.",0
"Omongan hate speech nu teu diduga nyebar, bener-bener bikin pusing.",0
"Siga sok jagoan sok pinter padahal otaknya kosong, mulutnya teuing hirupna di mana bae ngaco.",1
"Jual beli duit hasil tipu sana-sini, pura-pura licik berlagak suci tapi muka beringas.",1
Karunya batur dibodohan ku ucap tukang dongeng nu sok ngajual surga neraka tapi nyeri hate.,1
"Tapi beneran, ketawa sorangan tuh bikin seger otak, otak aing jadi rileks pisan.",0
"Geus ti baheula aing percaya, ketawa sorangan kadang malah jadi obat stress, teu kudu ribet mikirin nu lain.",0
"Kade ah, mun ketawa sorangan sering, bisi era diduga jelema gelo beneran.",0
"Dasar lu bejad, ga ada otak!",1
"Udah kayak monyet lu, bener-bener kagak guna.",1
"Kurang ajar lu, kayak anjing aja kelakuannya.",1
"Temen aing malah pernah ngeplototin cewek aneh anjir, sampe dibawa ke psikolog!",0
"Si Udin ge' pernah cerita ke aing tentang mantan cewek na yang suka ngatur, serem pisan!",0
"Gue pernah liat ada pasangan di warung, ceweknya marah-marah terus padahal cowoknya diem bae.",0
"Mim anu teu beres, hayu urang reportkeun.",0
Hahaha mim kaya gitu mah sakuduna di-block wae.,0
"Aduh si mimnya teu niat pisan nyieun konten, cape deh!",0
"Anjing beneran, ngeliat kamu bikin sakit mata.",0
Muka jeleknya bikin males ngeliat ah.,0
Sing away wae sugan tong ningali deui.,0
"Aduh, si Fira emang keren pisan euy.",0
"Anjir, si Fira benar-benar hebat atuh.",0
"Fira luar biasa banget, bikin iri deh.",0
Aing ngarasa kesel pisan nempo maneh nu teu daek mawa tanggung jawab.,0
"Dasar siah pemales, ngusir wae di imah batur teu meunang adab.",0
"Mending maneh langsung we ka laut, tinimbang terus-terusan nyusahkeun batur.",0
"Aduh bener-bener capek hayang ngabanting barang saking sebel ka eta anjing, awas didinya sia.",1
"Hari ini sumpah parah pisan, rasanya hayang nampaung eta jelema tabok meh leuleus lemah.",1
"Kurang ajar pisan, sampe hayang nginjeum ban motor eta jelema terus muragkeun ka jurang.",1
"Sia teh bisanya bacot bae, daek ka mana teu boga duit.",0
Ulah loba gaya mun hidup masih numpang ka kolot.,0
Biwir diantosan sakalieun ngomong nu pantes.,0
"Kemarin waktu nonton film komedi, ngakak sia teuing, modar pisan.",1
"Emang bener, waktu debat kemarin, belet pisan maneh, nyaho ka batur abdi mupusti pisangngan.",1
"Amaah dulu waktu reuni sekolah, lieur teuing akun maneh nyubehkan ka urang, waras teu nyaho?",1
"Lo bego banget, bagong ambekan. Gue hajar lo abis ini.",0
"Lo kayak monyet, bagong aja lebih pinter. Gue tabokin lo.",0
"Lo memang sok jago, bagong rendahan. Gue bantai lo.",0
Bisa gak junjungan lo sama FPI bikin acara gede di Monas lagi? Biar kita liat.,1
Pentolan FPI elu dan junjungannya masih berani bikin demo di tempat umum gak?,1
Berani gak elu sama pasukan FPI elu teriak-teriak lagi di Monas?,1
Duit mah sakedik oge teu nyamakeun beungeut jelek maneh!,1
"Kudu ngaca heula dina cermin, beungeut jelek tapi sok gaya!",1
Muka teu ngedukung jeung omongan maneh ngagubra-gabra hayang kabur!,1
"Awas kalo lo gak muncul sekarang, gua sumbu pendek ga pake lama.",1
"Ngomong doang gede bacot, sini mau buktiin katanya jagoan?",1
"Dikit-dikit ngumpet, udah kayak banci kaleng lo anjing.",1
"ajig masa taurus dipikir gelo, malah sabi jelema-jelema taurus mah.",0
"eta capricorn mah ga benerrr, tingkahnya suka aneh eta urang.",0
"loba nu mikir taurus teh gelo, padahal mereka loyal jeung setia ngabantu batur.",0
"Ieu batur mah diuk dih gereget pisan, sapertos mahluk apaan we.",0
Aing nempo jurig deui saena leuwih mending ti batur ieu.,0
Kajadian ayeuna mah ngabuktikeun yen jelema ieu asli teh absurd pisan.,0
Kumaha sih lu bisa kayak gitu? Teu mudeng euy ngomong sama orang model kitu.,0
Naha jadi gini atuh? Ribet ngobrol jeung nu suka ngelawan kayak begini.,0
"Heran pisan, lu teh jiga bagong! Susah ngomong ama orang teu jelas kaya gini.",0
"Anjing, emang dasarnya dia bego, bocorin data orang nggak guna!",1
"Capek deh, orang sini mah nggak bisa dipercaya semua, data orang disebar seenaknya.",1
"Ya gitu deh, otaknya di mana sih, main bocorin data pribadi orang gitu aja!",1
"Lumayan nyieun konten video tutorial, anu resep ulah komo aya rajakaya.",0
"Sakali-sekali coba live streaming, saha nyaho viewers nyaring jurig nu geulis.",0
"Perlu nyiapkeun mental, saha nyaho kasus jurig luhur pangalaman jadi hot topik.",0
"Pas main futsal kemarin, batur ieu maena kacida trikna, padahal aing beak napas sorangan.",0
"Di acara ulang tahun minggu kemarin, doi teh terus-terusan ngelucu sampe kabeh baleg-gelek nahan tawa.",0
"Pas ulin ka Bandung, eta babaturan teh ngajak ngalari terus bari ngece boda-boda padahal aing capek pisan.",0
Goblog kamu! Sia teh bikin aing sakit hati wae.,1
"Maneh eta jancok, aing pengen nimpuk sia.",1
"Cekikikan sia teh, anjing, kaga diurus!",1
"Yeeesss, ayo lanjutkeun jang, hampura keneh geh.",0
"Meh atuh ulah loba cicing, mangkat we siah hade pisan.",0
"Teu kudu disusun deui lah, langsung beakkeun jang.",0
Siapa yang gelo' ngatain batur sembarangan?,0
"Dah lah, mending urang main wayang tanpa perlu ngatain batur segala.",0
"Hadeuh, kasian banget hidup orang yang senang ngatain batur.",0
"Anu resah ku ga direspon-respon deui, omat, Lamun dihubungi wae jawab ""busy bae ah, teu nempo hp"".",0
"Peke teu kudu murka lamunan manehna teu ngabales, atos wae jawab ""lagi galau jeng pusing ieu"".",0
"Mun batur neangan ngape brake, jawabna ""loba gawean ieu makanya teu naik handphone"".",0
"Deva jeung Gion pangkat sotoy euy di grup, teu nyaho maneh moal bisa ngabejaan di RL, pokokna si Yoyon tetap juara bau kelek.",0
