Text,Label
"USER USER USER USER Republik Dagelan\n\nWanita diuji saat lelaki tidak punya apa-apa..\n\nLelaki diuji saat dia memiliki segalanya..\n\nRakyat diuji saat punya pemimpin yang gak ngerti apa-apa, dan BUDEG pulak.. \n\nAmpun bang Bolot... https://t.co/eSIosjjhif'",1
USER cocote jahat',0
"Dilereni ngrokok e mas, mosok calon imamku obong obong congor\ncanda congor \xe2\x9c\x8c\xef\xb8\x8f'",0
"USER USER Emang tai lah itu buzzer sama kampret, akunnya udah kaya nomor togel banyak bet angka'",1
USER USER Untung ora segawon \xf0\x9f\x98\xad\xf0\x9f\x98\xad',0
USER USER Oalah asu gua baca jinc',0
tinggal kedalaman squad. Repot klo ada yg cedera. ggwp munyuk',0
simigi gi idi ligi tiirs \nhalah segitu aja pake nangis si pekok',0
USER Begal bokong?',0
USER Asli koncone suro-boyo-',0
USER WKWKWKWK EDAN YA.',0
"USER nek gak dibales jare lanangan taek, nek dibales jare lanangan bajingan. fuck!'",1
anjir sikil gua digremeti coro..',0
USER USER Cocot lu gacor bgt anjg',0
"USER USER Aeu kaka' asu asyuuuuu kenapa kooo""",0
USER kalau cocot kau belom maju berarti kurang kencang',1
USER kok pekok \xf0\x9f\x98\xb1\xf0\x9f\x98\xb1',0
"ganteng tok, tapi cangkemu koyo celeng mas'",1
ih goblog https://t.co/vSBQ8Lvyd0',0
USER USER biar sane gk pekok lagi',0
HEH MALU BGT ASU \xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad',0
"USER jawab aja gini\nsender: ""emg kenapa?""\ncowo: ""rawat tuh muka""\nsender: ""iya ini jg lagi dirawat""\ncowo: ""kok masih jerawatan""\nsender: ""as cocotmu, la koe ki po reti pirang det seng wes tak metukke nggo tuku skincare ndes"" https://t.co/7vptrguv1m'",1
USER ku betot lambe mu',1
USER Oke segawon',0
USER Bodho korban nek ngnu',0
USER Mulai picek kan lu?',0
Iiatin vogue celeng bikin insekyur gaoerna bagus di foto',0
USER \xe3\x85\xa4\n\xe2\x80\xb7 Bodoamat dasar gebleg.\n\xe3\x85\xa4',0
"USER Halah, fans munyuk emg sampah semua ya. Lupa dia jaman moyes sampe mourinho'",0
USER USER tidak ingin menghadapi kegoblokan bajul noob',0
USER trlihat sprti segawon',0
USER bangsat bngd',0
USER Hati aku masih dekat jantung kok nda pindah ke bokong',0
asu bgt',0
RT USER: USER OALA ASU LEMOT AMAT GUE \xf0\x9f\x98\xad\xf0\x9f\x98\xad',0
USER Siap pokoke. Gari celuk wae aku tak ngising dilut',0
USER Ikan buntal...congor nya fpi \xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3',1
RT USER yang depannya ind emg ngeselin semua. ga indihome ga indosat kek eek. untung indomi seleraku',1
"Cok bajingan aku wong paling goblog jane , kakeane cok kesel aku cok karo awaku dewek.'",0
"RT USER: Bapak Triwidada dan putrinya, Nona Gaetteok Lindri binti Segawon... https://t.co/W2uiR6ez4m'",0
USER wkwkwk dah jan dijb lg anjir bocah gendeng emg',0
USER YAH NGAKAK TAI',0
USER USER Yo akeh kok mas sing anak e lahir di rahim ibu yg cerdas tapi ancen goblok',0
"USER Gebleg,, kagak,, pindah dari Kamar 21 ke Kamar 20 \xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3'",0
"USER Nahh iya.. Ngegas2 ngebut2, selak kebelet ngising po piye'",0
USER ANJIRR KOK DI LIKE BANGSAT',0
USER sunat yo ga bareng dadi podo ae konsepe mekar e peler yo ga bareng',0
USER sumpah iki ancen part ter gatel pas mungeuh kaguya kok',0
USER Wkwk cen asu lambemu i isine meng mmk kontol jembot',1
"No, orang kayak penitimerah, dan si arek gendeng ini gak bisa dikasih kesempatan lagi. Entah berapa kali si penitimerah ngelakuin hal tolol kayak misgendering, dan kalo kalian masih iya iya aja sama omongannya si penitimerah kayak sapi dicolok hidung nya, dah lah gatau.'",1
USER gue pikir itu silit masa ndol \xf0\x9f\x98\xad',0
lambe mu sarkas sekali.',0
Bangke bener sih tu congor nya\xf0\x9f\x98\xa1',1
USER plis smaa klo msuk kmar bobok aja egk bsa takut kelonan sma coro',0
"USER ora wong sby, aku wong gendeng :(('",0
"tar dulu, gwe baru inget au ni, JDI SI 4 BREAK MKST NYA APA?!! dia mo eek dulu gitu jd game nya break?'",0
mari ngising bukane wc sg penuh eh malah rasa cintaku padamu sg terpenuhi',0
USER USER Opini yang bagus! Sekarang kembali menjadi eek kucing',0
"Gue cuma bisa ngebayangin. Punya Temen cowo yang menyeh""(banci). Seru bangett pasti!!!. Semoga Do\'aku terkabul \xf0\x9f\x99\x8f.'",0
yaelah cuma halu aja disangka penganut bim pekok',0
USER picek aku ndelok uwu uwuan ngene',0
kamu tau ga sih kamu tu njelei :(',0
USER KAK PUT CUEK BANGET ASU KEK DOI MALES BGT MONYET',0
USER Klo lon jan lupa eek',0
USER USER Coba liattttt nnton cpt nab jgn bnyk cocot aja',1
USER USER perasaan yang ngajak aku ghibah kau ga munyuk -_-',0
USER Tai nya tai bngt dah pokonya temen yg kek bgtu',0
ncen bajingan mbak saestu jenengan bajingan hehe :) gatel gatel tak garuke kene pie TAI',1
USER lah masa segawon artinya asu? gua pernah dipanggil ama doi segawonwati njir',0
"USER Wah berat nih,nek diam diam katanya ga peka\nBegitu terang terang di cap garangan bajul.sesuk opo maneh yow'",0
"USER USER Konco lah..., edan ye wong wadon selingkuh i?'",0
modal chat kro rebahan kok njaluk diperjuangke tenanan yo saru mas...',0
USER Ulang ulang \n\n/GUE MASIH MENUNGGU AKUN LAMBE NTU DI TAKE DOWN IGE...',0
"misogyny tai kucing, suudzon mulu hidupmu'",1
Ada gila apa ini KWA Anjing babi sange kuda luji laso puki pendo kuyu anjing bangsat \xf0\x9f\x98\xab',0
"ini kalau bener rinnegannya rusak, sasuke cmn om2 yang tangannya buntung matanya picek'",0
USER emang sebat sambil ngising rasanya lwbih mantep ya?',0
USER admin lambe turah si sau kini kak?',0
"b""USER punya skrg, kalo kamu gituin masih juga gabisa dijaga tuh cocot nya, tinggalin, u deserve to be happy w/o they're fuckin bullshit, kamu cantik karna diri kamu sendiri bukan karna omongan orang, ok ?! \xf0\x9f\x92\x97\xf0\x9f\xa6\x95""",0
USER Mending ro munyuk lak gayeng',0
USER USER USER Pekok di piara.....gebleg',0
USER USER \xf0\x9f\xa4\x94 bahagia pean mbak...\n\nlek aku gendeng.... \xf0\x9f\x98\x8f',0
USER deket sama habib rizik ilmu apa yag udah kamu daptkan mas fasli zon..?? ilmu fikih ilmu nahwu /sorof ilmi tafsir apa ilmu tauhid . ??? apa ilmu cocot mencocot ???????????????????????????????',1
Udah diambang batas gue buat di rumah aja asli. \n\nCovid bangsat enyah kau.',1
USER Bener2 asu kok wong ndeso kene',1
"Ora usah mikir omongane wong liyo, wong liyo ae nek ngomong yo ora mikir:v https://t.co/PNoDv5OHn7'",0
"Sahabat lo pacaran diem"" sama gebetan loh, asu bgt'",1
USER namanya juga celeng',0
USER Plis lah gw baru melek langsung dikasih pemandangan congor kucing',0
USER JARI GWE BANTET BGT TAI',0
"jadi yang menang cebong, kampret apa golongan pucuk tai? #twit2019'",1
kalo foto make kamera belakang tuh aneh anjirr kek mata nya jadi picek gitu trs senyumnya jadi miring anjirr \xf0\x9f\x98\xad\xf0\x9f\x98\xad',0
"kok isih jerawatan tis / ""mending perawatan muka"". omong meneh cangkemmu tak cuwokot, sakit tenan ulu hatique.'",0
1. Syeh Bela Belu\n2. Jaka Sandi\n3. Panembahan Bodho https://t.co/BmhUH3Yk9p',0
"Ukhty alangkah baiknya kau memakai lejing, orat bangsat. https://t.co/ZOxuDKAHE3'",0
"dilereni sing udud mas, moso calon imam ku senengan e obong2 congor, yo saru to sayang. mbo kae obong2 sampah wae ben resik kebon e.'",0
kok ada ya orang ngising tapi nggak bawa hp https://t.co/4dl6SzPvEx',0
USER songong amat lembek jgn beli dong ga usah begitu goblog',0
takdirku gak ditentukno cocotmu.',1
USER gue votenye malah sholat shubuh gebleg bgt',0
"ini baru uwuuu, matamu picek.'",0
USER jen congor lu jen tuhkan gabole ketemu daegal lagi lu \xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x91\x8d',1
USER USER Soalnya aku kasian sama anjing kalo mau bilang asu.gak pernah salah',0
USER malah lbih sering disengja bilang picek',0
"lepas Hijab dikatain LONTE, woy!! jaga congor anda bangsat!!!\ncongor congor tolol goblok tdk bermoral.\nhey bangsat!! anda harus menghargai pilihan hidup seorang'",1
"USER Wkwk asu, cuan tetaplah cuan'",0
"USER Mau brkt ke yogya, di bandara rapid test eh nyampe yogya rapid test lg??? Gebleg pora?'",0
USER USER Nang bokong sih biasane',0
USER USER anjrit lu ganteng2 matanya picek. pantesan pacarannya sama gue.',0
"USER laila anjg sumpah nyebelin bgt kimcil di kelas gue dulu, sekelas pada sebel sama gengnya juga sih gegara brisik bgt dikelas trus suka caper sama supir angkot \xf0\x9f\xa7\x8d\xf0\x9f\x8f\xbb\xe2\x80\x8d\xe2\x99\x80\xef\xb8\x8f'",1
USER tak pukul sini cocote',1
USER Ngmong klo pake dengkul ya ini akibatnya gunakanlah sesekali otak lo gendut...rizik itu memang bisa jadi panutan dasar geblek..',1
USER nek kui kondisional. tapi luwih seneng nggo cangkem. soale langsung kroso asin asine. ngono.',0
Tai bgt ga jadi',0
USER Ngopo kok jenengi babi padahal ono celeng',0
USER USER USER USER USER USER USER USER USER USER DIAM KIRIK',1
"USER Gak ngoros cok, tak clurit cocotmu'",1
luka di matanya kan harusnya garis lurus ini lingker dong dimatanya ngakak goblog bgt yol mimpi apasi',0
USER USER Salah\nKirik kan anak asu',0
nopo sontik kok bokong sih pak ??',0
USER jongkok -&gt; berdiri -&gt; celeng 70% -&gt; gelap -&gt; tewas tergeletak dilantai. \nits totally me 24/7',0
USER Mak lambe ya wkwk',0
Bangchanzone asu untung dah aku block kau dari awal ko caper caper',1
USER ssstt gmw km bau celeng',0
"USER USER Pasti km, soalnya bodho'",0
USER USER USER sedapur juga artinya semuka\ndapur (jawa) = muka (jawa)\ndapur (indonesia) = pawon (jawa)\n\ncontoh penggunaan: dapurmu koyo asu',0
USER USER anjirrr lambene mau tak slepet po',1
USER USER USER USER USER ELO GOBLOG DONG \xf0\x9f\xa4\x95',0
USER Yg di angkat jd mentri ga usah sekolah / pesantren yg penting cocot az klo di negeri taeland',1
Kakean congor tur kelakuan e minus koyo mataku cok asu',1
dalgona dalgona tai anjing kagak enak kagak apa telek nyesel.\xf0\x9f\x98\xad',0
bukan nya pelit atau apa tp gue nya jg lg butuh &amp; lo seenak nya ngejanjiin tp cocot doang \xf0\x9f\x98\x85',1
kebalik pekok https://t.co/IEOFvq6lAi',0
USER Wkwk demen banget ngajak anak orang susah-_-padahal mah pas nikah janjinya susah bareng bahagia bareng lah kalau gitu yang susah istri doang wkwk enak banget congor',0
"USER Asu,,,,,, keteknya bikin crotttttt!!!!!!'",1
"USER USER Kenapa kecebong dlm menyerang lebih masif,terstruktur dan masif..?\nUsuse luwih dowo,mangan e luwih okeh mbah.dadi kecebong koyo pitik weruh tai mbah yen moco tulisanmu.dho ra ngerti,senajan koe tai,tp tai beracun,bar mangan,pitik e dho modyar kabeh.'",1
"b""'koe i bajingan'\n'asu'\n'kelakuane ko setan'\n\nkata seorang laki laki yang kelakuannya 11 12 kek gue""",0
USER Si bangsat gila hormat kelakuan sialan',0
iya sih congor lu itu main nyosor aja bangsat \xf0\x9f\x98\x83 https://t.co/kpygmu5LuE',1
USER USER AKHIRNYA BAJUL BETINA BUKAN AIK LAGI WKWKWKW',0
gathel sudah melekat ya bund hihi nggilani \xf0\x9f\x99\x82\xf0\x9f\xa4\xb2\xf0\x9f\x8f\xbb',0
USER USER Celeng mbok \xf0\x9f\xa4\xa3\xf0\x9f\x91\x8d\xf0\x9f\x8f\xbb',0
gabole melanggar protokol kesehatan bakal didenda tapi kalo cakep gpp\n\ndikira covid garangan a cok(:',0
USER ngakak bgt goblog terus kalo tiap hari gue makan boba gue akan hamil boba gitu?\xf0\x9f\x98\xad',0
"USER Diam kau garong,cocotmu mambu.'",1
"USER mana tindakanmu pekok saat rizik ngumpul masa??? yang bertindak mah TNI dan Polri,,,pemimpin bacot wae yg gege'",1
USER Pdahal boyo setia \xf0\x9f\x98\x82',0
USER \xf0\x9f\x91\xa7 Y\n\xf0\x9f\x91\xa6 Hem\n\xf0\x9f\x91\xa7 Ok\n\xf0\x9f\x91\xa6 Apa?\n\xf0\x9f\x91\xa7 Dahlah asu',0
how to menolak ajakan teman ngajak join tarka ya aduh hoream gebleg',0
asu anjing babi celeng jangkrik bajing an kirik bangsat \n.\n.\nmaaf saya lagi materi nama nama hewan',0
USER kenapa kok gebleg?',0
USER JANGAN BANYAK COCOTTT YAA LAMBE MUUU',1
USER Yg goblok yang mengusung RUU HIP goblog.',1
USER org2 ky gini pilihannya tidak kita dukung cukup hargai tp klo malah seenak jidat e dewe waton ngew sak nggon2 yo jaluk disogok silite nggo paku bumi',1
USER USER bsa di nuklir aja ga ni negara nyusahin aja goblog',0
USER USER USER Goblog aing ngakak\xf0\x9f\x98\xad\xf0\x9f\x98\xad',0
USER pantat or bokong',0
gua mau unpren ale sumpah goblog banget \xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x94\xa8 https://t.co/EbbaxtLUUf',0
USER GMN GEBLEG KOG DIHAPUS. KLAU PKAI AKU YAUDAH YG BWAH',0
USER pedesnya cocot tetangga\xf0\x9f\x98\xad',1
USER sampe dikira gendeng anjir gua',0
"gebleg selimut aing 2 bulan cicing di laundry, males nyokot'",0
"ndue konco lawas kok ga genahhh, moro2 minta nomer wa ga suwi di telfon dan langsung dijak pacaran. arek gendeng lek gabut random poll\xf0\x9f\x98\xad'",1
"USER emosi banget, padahal temen2nya udah capek2 ngurusin dia juga.. gemblung'",0
Yeee lucu lo lambe https://t.co/UZud1xSuz2',0
sek akeh seng kudu dipikir timbang mikir taek',0
USER USER USER USER Untung gua bacanya ampe kelar silit',0
RT USER: Henat modyar para kadrun dan fpi . .sikat bubarkan radikal',1
USER Ngajiin cocotmu itu aja dah cukup',1
USER USER bahkan gue masih inget siapa aja yg ada di room itu tai wakakkaka',0
"USER Itu kotoran kutu, eek nya kutu'",0
"RT USER: USER ayo yg namanya jendral kudu berani bertanggung jwb, jgn cm berani main silit aja \xf0\x9f\x98\x82'",1
USER Tai ya :(',0
"USER Songong nih, jan telek banget \xf0\x9f\x98\x82'",0
"USER USER Wong gendeng, koyok ga onok pakanan liyo'",0
"Seimut imut imutnya asu , yo panggah ae asu'",0
"Dalam hati urang berkata.\nNaha sih kieu,GOBLOG'",0
USER wkwkwkwk tai emang dia',0
Saiki mlakuo seng jejeg. Wong liyo gak ngurusi wetengmu sesok.',0
"Dadi bocah og pekok bgt, pd raumum neh'",0
USER hikss sama deh ak kaya mbah dukun baca mantra dengan segelas air putih lalu pasien di sembur. setan gendeng setan bandel',0
USER Wkwk bajuna make tree sih \xf0\x9f\x98\x82siap di pepet ku munyuk nya 4 besar',0
"Mantan gua bgst anj, pas pedot bien jarene emoh pacaran pengen dolanan game, bgst opo yo aku mbatesi ndkne nge game pdhal ora, anjj emng alesane, bener nk jeh bayii ra ndolor, brng ws pedot mbe aku nggateli wedokan rono rene, nyesel tau gondeli tau nangisi anjjj'",1
USER tdr pekok lo kn bayi',0
"USER nyum, mana sini yg layoutnya ijo, tunjukan congormu!'",1
"Muleh mengko wae le lek wes arep bodho besar. mumpung enek kerjaan, dikerjakne disik.'",0
"ga kebayang sedihnya kena covid, nahan laper dari pagi, dimarahin suami, dijauhin tetangga, masih dinyinyirin lg\xf0\x9f\x98\x94 emang lambene ibuk2 nek wes gibah ga iso direm:( merembet mrono mrene:( iya aja klo yg digosipin bener, nek ora?:('",0
Aku kalo lagi ngising bawa hp https://t.co/3bcUfZKIGs',0
USER jangan goblog klo ketagihan gada duitkan mati lu ntar\xf0\x9f\x98\xad',0
"Banyak harapan di tahun baru, dari tahun ke tahun. Tapi lek koen ngelokro dan singitan ndek walike alasan\xc2\xb2 ga mutu dan tetep ae ngelike tweet\xc2\xb2 goblok asu kirik yo podo ae ancoooookkkkkkkkk.'",0
Kadang mikir kok bien aku goblok ya pernah ngemis neng koe.',0
